"REGIONID","REGION","DISTRIBUTIONAREAID","DISTRIBUTIONAREASHORTCODE","DISTRIBUTIONAREA","AREAOFFICEID","AREAOFFICESHORTCODE","AREAOFFICE","LOCALOFFICEID","LOCALOFFICESHORTCODE","LOCALOFFICE","MODELTYPEID"
1526,"ภาคตะวันออกเฉียงเหนือ",6,"NE3_P","การไฟฟ้าเขต3(นครราชสีมา) ภาค 2",1356,"F00000_P","สนง.เขต ฉ3นครราชสีมา(รวมการไฟฟ้าในสังกัด)",427,"F00000","สนง.เขต นครราชสีมา",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1417,"A06101_P","กฟจ.พะเยา (รวมการไฟฟ้าในสังกัด)",478,"A06116","กฟก.ภูกามยาว",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1417,"A06101_P","กฟจ.พะเยา (รวมการไฟฟ้าในสังกัด)",480,"A06202","กฟก.ภูซาง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1417,"A06101_P","กฟจ.พะเยา (รวมการไฟฟ้าในสังกัด)",474,"A06101","กฟจ.พะเยา",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1417,"A06101_P","กฟจ.พะเยา (รวมการไฟฟ้าในสังกัด)",477,"A06114","กฟต.บ้านปิน",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1417,"A06101_P","กฟจ.พะเยา (รวมการไฟฟ้าในสังกัด)",1580,"A06117","กฟย.ต.แม่กา",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1417,"A06101_P","กฟจ.พะเยา (รวมการไฟฟ้าในสังกัด)",476,"A06401","กฟส.อ.ดอกคำใต้",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1417,"A06101_P","กฟจ.พะเยา (รวมการไฟฟ้าในสังกัด)",481,"A06301","กฟอ.จุน",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1417,"A06101_P","กฟจ.พะเยา (รวมการไฟฟ้าในสังกัด)",482,"A06305","กฟอ.ปง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1417,"A06101_P","กฟจ.พะเยา (รวมการไฟฟ้าในสังกัด)",479,"A06201","กฟอ.เชียงคำ",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1417,"A06101_P","กฟจ.พะเยา (รวมการไฟฟ้าในสังกัด)",483,"A06306","กฟอ.เชียงม่วน",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1417,"A06101_P","กฟจ.พะเยา (รวมการไฟฟ้าในสังกัด)",475,"A06103","กฟอ.แม่ใจ",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1414,"A03101_P","กฟจ.ลำปาง (รวมการไฟฟ้าในสังกัด)",452,"A03101","กฟจ.ลำปาง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1414,"A03101_P","กฟจ.ลำปาง (รวมการไฟฟ้าในสังกัด)",453,"A03104","กฟต.พิชัย-บ้านเสด็จ",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1414,"A03101_P","กฟจ.ลำปาง (รวมการไฟฟ้าในสังกัด)",458,"A03701","กฟอ.งาว",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1414,"A03101_P","กฟจ.ลำปาง (รวมการไฟฟ้าในสังกัด)",456,"A03502","กฟอ.วังเหนือ",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1414,"A03101_P","กฟจ.ลำปาง (รวมการไฟฟ้าในสังกัด)",457,"A03504","กฟอ.เมืองปาน",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1414,"A03101_P","กฟจ.ลำปาง (รวมการไฟฟ้าในสังกัด)",455,"A03501","กฟอ.แจ้ห่ม",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1414,"A03101_P","กฟจ.ลำปาง (รวมการไฟฟ้าในสังกัด)",454,"A03107","กฟอ.แม่เมาะ",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1382,"A02101_P","กฟจ.ลำพูน (รวมการไฟฟ้าในสังกัด)",448,"A02502","กฟก.เวียงหนองล่อง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1382,"A02101_P","กฟจ.ลำพูน (รวมการไฟฟ้าในสังกัด)",440,"A02101","กฟจ.ลำพูน",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1382,"A02101_P","กฟจ.ลำพูน (รวมการไฟฟ้าในสังกัด)",445,"A02303","กฟต.ทากาศ",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1382,"A02101_P","กฟจ.ลำพูน (รวมการไฟฟ้าในสังกัด)",442,"A02104","กฟต.ทาปลาดุก",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1382,"A02101_P","กฟจ.ลำพูน (รวมการไฟฟ้าในสังกัด)",446,"A02304","กฟต.นครเจดีย์",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1382,"A02101_P","กฟจ.ลำพูน (รวมการไฟฟ้าในสังกัด)",451,"A02603","กฟต.แม่ตืน",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1382,"A02101_P","กฟจ.ลำพูน (รวมการไฟฟ้าในสังกัด)",450,"A02602","กฟอ.ทุ่งหัวช้าง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1382,"A02101_P","กฟจ.ลำพูน (รวมการไฟฟ้าในสังกัด)",443,"A02701","กฟอ.บ้านธิ",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1437,"G13101_P","กฟอ.ธัญบุรี (รวมการไฟฟ้าในสังกัด)",1034,"G13201","กฟส.หนองเสือ",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1437,"G13101_P","กฟอ.ธัญบุรี (รวมการไฟฟ้าในสังกัด)",1033,"G13101","กฟอ.ธัญบุรี",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1438,"G14101_P","กฟอ.บางปะอิน (รวมการไฟฟ้าในสังกัด)",1035,"G14101","กฟอ.บางปะอิน",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1434,"G10101_P","กฟอ.พระพุทธบาท (รวมการไฟฟ้าในสังกัด)",1025,"G10101","กฟอ.พระพุทธบาท",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1434,"G10101_P","กฟอ.พระพุทธบาท (รวมการไฟฟ้าในสังกัด)",1026,"G10103","กฟอ.หนองโดน",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1443,"G19101_P","กฟอ.ลำลูกกา (รวมการไฟฟ้าในสังกัด)",1045,"G19101","กฟอ.ลำลูกกา",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1576,"G23101_P","กฟอ.ศรีมหาโพธิ(รวมการไฟฟ้าในสังกัด)",1339,"G23103","กฟภ.ย.ต.ท่าตูม",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1576,"G23101_P","กฟอ.ศรีมหาโพธิ(รวมการไฟฟ้าในสังกัด)",1003,"G23102","กฟภ.ย.อ.ศรีมโหสถ",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1576,"G23101_P","กฟอ.ศรีมหาโพธิ(รวมการไฟฟ้าในสังกัด)",1002,"G23101","กฟอ.ศรีมหาโพธิ",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1575,"G22101_P","กฟอ.หนองแค(รวมการไฟฟ้าในสังกัด)",998,"G22301","กฟส.อ.วิหารแดง",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1575,"G22101_P","กฟอ.หนองแค(รวมการไฟฟ้าในสังกัด)",999,"G22101","กฟอ.หนองแค",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1439,"G15101_P","กฟอ.แก่งคอย (รวมการไฟฟ้าในสังกัด)",1040,"G15203","กฟต.ซับสนุ่น",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1439,"G15101_P","กฟอ.แก่งคอย (รวมการไฟฟ้าในสังกัด)",1038,"G15201","กฟส.อ.มวกเหล็ก",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1439,"G15101_P","กฟอ.แก่งคอย (รวมการไฟฟ้าในสังกัด)",1039,"G15202","กฟอ.วังม่วง",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1439,"G15101_P","กฟอ.แก่งคอย (รวมการไฟฟ้าในสังกัด)",1037,"G15101","กฟอ.แก่งคอย",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1357,"G00000_P","สนง.เขต ก1 อยุธยา(รวมการไฟฟ้าในสังกัด)",428,"G00000","สนง.เขต อยุธยา",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1449,"H06101_P","กฟก.เมืองพัทยา (รวมการไฟฟ้าในสังกัด)",1080,"H06102","กฟบ.เกาะล้าน",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1449,"H06101_P","กฟก.เมืองพัทยา (รวมการไฟฟ้าในสังกัด)",1079,"H06101","กฟภ.เมืองพัทยา",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1446,"H03101_P","กฟจ.จันทบุรี (รวมการไฟฟ้าในสังกัด)",1053,"H03108","กฟก.เขาคิชฌกูฏ",1
